"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","phase","stage","shape","subj_idx","TaskRelevance","CognitiveLoad","isMatch","Identity","display_label","nBack_shape","nBack_color","nBack_label","sequence","condition_type","correct_response","correct"
"","","","","","image-keyboard-response","5438","4901957","0.0-4.0-3.0-0.1-420.1","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5439","4903971","0.0-4.0-3.0-0.1-421.1","null","","null","","main","response","","100","TaskIRRelevant","2","false","生人","自我","../img/red_triangle.png","green","","../img/red_triangle.png,../img/red_circle.png,../img/red_triangle.png,../img/red_circle.png","{""label_type"":""生人"",""is_match"":false,""count"":24,""colorPool"":[""green"",""green"",""green"",""red"",""green"",""green"",""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red"",""red"",""red"",""red""]}","j","false"
"","","","","","html-keyboard-response","5440","4904273","0.0-4.0-3.0-0.1-422.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5441","4905122","0.0-4.0-3.0-0.1-423.1","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5442","4905623","0.0-4.0-3.0-0.1-424.1","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5443","4906648","0.0-4.0-3.0-0.1-425.1","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5444","4907661","0.0-4.0-3.0-0.1-426.1","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5445","4908690","0.0-4.0-3.0-0.1-427.1","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5446","4909706","0.0-4.0-3.0-0.1-428.1","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5447","4911719","0.0-4.0-3.0-0.1-429.1","null","","null","","main","response","","100","TaskIRRelevant","2","false","自我","生人","../img/green_circle.png","red","","../img/red_circle.png,../img/green_triangle.png,../img/green_triangle.png,../img/green_circle.png,../img/red_circle.png","{""label_type"":""自我"",""is_match"":false,""count"":24,""colorPool"":[""green"",""red"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""green"",""green"",""green"",""red"",""red"",""red"",""green"",""green"",""green"",""green"",""green"",""red"",""red"",""red"",""green""]}","j","false"
"","","","","","html-keyboard-response","5448","4912032","0.0-4.0-3.0-0.1-430.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5449","4912875","0.0-4.0-3.0-0.1-431.1","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5450","4913391","0.0-4.0-3.0-0.1-432.1","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5451","4914417","0.0-4.0-3.0-0.1-433.1","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5452","4915432","0.0-4.0-3.0-0.1-434.1","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5453","4916462","0.0-4.0-3.0-0.1-435.1","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5454","4918463","0.0-4.0-3.0-0.1-436.1","null","","null","","main","response","","100","TaskIRRelevant","2","false","生人","自我","../img/red_triangle.png","green","","../img/green_triangle.png,../img/green_circle.png,../img/red_triangle.png,../img/red_triangle.png","{""label_type"":""生人"",""is_match"":false,""count"":24,""colorPool"":[""green"",""green"",""green"",""red"",""green"",""green"",""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red"",""red"",""red"",""red""]}","j","false"
"","","","","","html-keyboard-response","5455","4918764","0.0-4.0-3.0-0.1-437.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5456","4918973","0.0-4.0-3.0-0.1-438.1","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5457","4919487","0.0-4.0-3.0-0.1-439.1","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5458","4920512","0.0-4.0-3.0-0.1-440.1","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5459","4921541","0.0-4.0-3.0-0.1-441.1","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5460","4922570","0.0-4.0-3.0-0.1-442.1","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5461","4924579","0.0-4.0-3.0-0.1-443.1","null","","null","","main","response","","100","TaskIRRelevant","2","false","自我","生人","../img/green_circle.png","red","","../img/green_circle.png,../img/red_triangle.png,../img/green_circle.png,../img/red_triangle.png","{""label_type"":""自我"",""is_match"":false,""count"":24,""colorPool"":[""green"",""red"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""green"",""green"",""green"",""red"",""red"",""red"",""green"",""green"",""green"",""green"",""green"",""red"",""red"",""red"",""green""]}","j","false"
"","","","","","html-keyboard-response","5462","4924893","0.0-4.0-3.0-0.1-444.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5463","4925141","0.0-4.0-3.0-0.1-445.1","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5464","4925656","0.0-4.0-3.0-0.1-446.1","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5465","4926669","0.0-4.0-3.0-0.1-447.1","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5466","4927679","0.0-4.0-3.0-0.1-448.1","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5467","4928692","0.0-4.0-3.0-0.1-449.1","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5468","4929704","0.0-4.0-3.0-0.1-450.1","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5469","4931720","0.0-4.0-3.0-0.1-451.1","null","","null","","main","response","","100","TaskIRRelevant","2","true","自我","自我","../img/red_circle.png","red","","../img/green_triangle.png,../img/red_triangle.png,../img/red_triangle.png,../img/red_circle.png,../img/red_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""green"",""green"",""red"",""red"",""red"",""green"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""green""]}","f","false"
"","","","","","html-keyboard-response","5470","4932027","0.0-4.0-3.0-0.1-452.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5471","4932628","0.0-4.0-3.0-0.1-453.1","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5472","4933134","0.0-4.0-3.0-0.1-454.1","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5473","4934146","0.0-4.0-3.0-0.1-455.1","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5474","4935174","0.0-4.0-3.0-0.1-456.1","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5475","4936184","0.0-4.0-3.0-0.1-457.1","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5476","4937211","0.0-4.0-3.0-0.1-458.1","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5477","4939235","0.0-4.0-3.0-0.1-459.1","null","","null","","main","response","","100","TaskIRRelevant","2","true","自我","自我","../img/red_circle.png","red","","../img/red_triangle.png,../img/red_triangle.png,../img/red_triangle.png,../img/red_circle.png,../img/green_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""green"",""green"",""red"",""red"",""red"",""green"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""green""]}","f","false"
"","","","","","html-keyboard-response","5478","4939537","0.0-4.0-3.0-0.1-460.1","null","<span class='add_' style='color:yellow; font-size: 70px;'> 太慢! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5479","4940604","0.0-4.0-3.0-0.1-461.1","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5480","4941107","0.0-4.0-3.0-0.1-462.1","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5481","4942113","0.0-4.0-3.0-0.1-463.1","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","5482","4943143","0.0-4.0-3.0-0.1-464.1","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","5483","4945145","0.0-4.0-3.0-0.1-465.1","null","","null","","main","response","","100","TaskIRRelevant","2","true","自我","自我","../img/red_circle.png","red","","../img/green_circle.png,../img/red_circle.png,../img/red_triangle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""green"",""green"",""red"",""red"",""red"",""green"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""green""]}","f","false"
